month_end,genhlth_no_good_18_24_noTrend,genhlth_no_good_25on_noTrend,divorced_widowed_separated_noTrend,avg_close_apple_stock_noTrend,avg_close_atandt_stock_noTrend,avg_close_verizon_stock_noTrend,unemp_per_noTrend,personal_save_rate_noTrend,x24under_suicide_sa_noTrend,x25over_suicide_sa_noTrend,x24under_ment_hlth_sa_noTrend,x25over_ment_hlth_sa_noTrend
2009-07-31,-0.00232853390879047,-0.000214416347830419,-0.000296481842999852,0.4534464,0.120909363636365,0.417360949999999,0,-0.00700000000000001,-0.000110960476583316,-0.000263979801518462,0.00989995334922344,-0.000875100329445988
2009-08-31,0.00358041711418541,0.000512283529188293,0.00351842565363175,0.534339,1.12818167748918,0.548664850000002,0.001,-0.011,0.000134295949934953,0.00011604785789707,-0.00902730040639155,-0.00101211278797969
2009-09-30,-3.91450716354796e-06,0.000837712937536303,-0.00115165860122524,0.45494625,0.668095619047616,-0.806583849999999,0.002,0.01,1.80351747956376e-05,0.000359905973803327,-0.00432553064616353,-0.00506788205598885
2009-10-31,0.00131107403022945,-0.00168662669658831,0.00249364920305151,0.415268,-0.439459023809523,-0.9800945,0.002,-0.005,-1.0208500884029e-05,-0.000503830493130873,0.0094289818968491,-0.00536006262393868
2009-11-30,0.0012636891576828,-0.00319728322539924,-0.00259964140716645,0.20657175,0.277864000000001,1.65537395,-0.001,0.005,-0.000132939261574931,-8.55694934147194e-05,-0.0350661708449758,0.00175750666414221
2009-12-31,-0.00882449583110856,0.00463012361017697,0.00309598826428925,0.140839,1.47031768181818,2.21810755,0,0,6.88691058481814e-05,0.000114751177675006,0.0282059363429785,0.00254226599326246
2010-01-31,0.00927835051546392,-0.00120090866369593,0.000843003026119171,-0.0191962500000002,-1.34050223444976,-2.56278225,-0.001,0.00199999999999999,-5.01667635768844e-05,-3.50255752483673e-05,-0.000551152340470151,0.000416373367880141
2010-02-28,-0.00201686261468339,0.00150040491689486,0.00222157600304124,-0.0499107499999996,-1.271579,-1.517035,0,-0.003,9.73680793241178e-05,-3.18029047275889e-06,-0.00333249560830035,0.0116480863935302
2010-03-31,0.000948766603415561,0.00289039665247108,0.000999392515045106,0.9429108,0.585697748283753,1.2183175,0.001,-0.000999999999999994,2.80460649317487e-05,0.000187975028795575,0.00580690542681195,-0.00303261017242556
2010-04-30,0.00372312603784571,0.00068950635088795,-0.0028106965036851,1.0122677,0.452898542443066,-0.751717999999997,0,0.007,-5.47057106126733e-05,0.000100239669658154,-0.0178271966856953,-0.00186297731778945
2010-05-31,-0.00245781717689894,2.1475344600716e-05,0.00739200101601112,-0.225339100000001,-0.942833488095239,-1.4298116,-0.003,0.00600000000000001,-4.95896730047102e-05,0.000199054966840556,0.0233755376190996,-0.000776227070001578
2010-06-30,-0.00349826460433895,0.0004027942256324,-0.00191546231122053,0.404892850000001,-0.254590386363635,0.776917349999998,-0.002,-0.001,2.01407941080593e-05,-0.000105721171547177,-0.0233091264423221,0.00316885093724145
2010-07-31,-0.00228172252498925,0.00081985277722009,0.00209349445964385,-0.129553750000001,0.105043207792207,0.681613250000002,0,-0.001,6.72066746848859e-05,8.20670680668212e-05,0.0189949828548737,-0.000995308580689747
2010-08-31,6.85301277477714e-05,-0.00448091708398612,-0.0034994617999824,-0.1726247,1.65904742857143,2.1930004,0.001,0.001,0.000104012567671788,-1.86899427594579e-05,0.00432833145345829,0.00330547123194619
2010-09-30,0.0030531013334305,0.00046760863679142,-0.00158825646153671,0.94860695,1.36238104761905,2.2094991,0,-0.002,2.4472035547989e-05,-0.000464435659560983,0.00911931344537326,-0.00663046532640954
2010-10-31,0.000638028331221929,0.00242885502281112,0.00586477523878892,0.925357,0.365238047619048,0.450001,-0.001,-0.001,-7.81049376262562e-05,0.000256626141238937,-0.000256831602218344,0.00112596409269933
2010-11-30,0.00013564262092932,-0.000366757935322315,0.00413996407213402,0.30539285,0.0647618571428552,0.280499900000002,0.004,0,-3.76907425252073e-05,-2.19774717905765e-05,-0.0328427966337794,0.000346559288529835
2010-12-31,0.00150126904148663,-0.00205312883018745,-0.00596430716922497,0.320232149999999,0.412164229437231,2.23699909999999,-0.00499999999999999,0.00499999999999999,-5.66690292733772e-05,0.000389018570927397,0.0112308925623991,-0.000326872710783799
2011-01-31,-0.00539780643666501,-0.00190142833922777,-0.00688042582358078,0.605410650000001,-0.43154523181818,0.681000900000008,-0.00200000000000002,0.00300000000000002,1.37134850837081e-05,-0.000456597137534502,-0.0117493896449264,-0.00311182195299053
2011-02-28,0.00385055884106721,-0.00210753141713747,-0.00154406423773723,0.539589599999999,-0.386684423684212,0.608999849999996,-0.001,0.00199999999999999,0.000133221845599093,-0.000359243562628198,0.00187592079311111,0.000226977996444944
2011-03-31,0.000942318036970041,0.00102433492685602,-0.00324519579659016,-0.328661,0.381510647597256,0.597499749999997,0,-0.00599999999999999,-8.26120304060771e-05,0.000770329737057282,0.0270749239203222,0.00557241257531949
2011-04-30,4.72983758920183e-05,0.00228861888049917,0.000171847539942815,-0.137589,2.11667382608696,0.702499500000002,0.001,-0.001,8.07527907610171e-05,0.000164456766719506,0.00207637534820526,0.00285732111336534
2011-05-31,-0.00106805631356255,-0.000302339668045978,-0.000628844490628444,-0.00683959999999928,0.694071476190476,-0.766999900000002,-0.001,0,1.1543325880309e-05,-0.000367156150652369,-0.01434615452087,-0.000884420229211647
2011-06-30,-0.000629837505311153,0.00117253726605291,0.00793231680893081,-0.417981900000001,-0.614935203463205,-0.673000599999995,0.001,0.003,-9.15288078658101e-05,5.99287167525019e-05,0.0100613557689975,0.000331191845016454
2011-07-31,-0.00226468185531451,-0.00086878373316096,0.000204144168696407,1.72,-0.233636372727272,0.457501749999992,-0.001,0,4.06228109284662e-05,0.000310981685446994,-0.0269705267966899,-0.00138384959025051
2011-08-31,-0.00153681548487501,0.000965180752522006,0.000736695221492667,-0.1517321,-1.68391285652174,-1.50650155,0,0,-9.25480400220577e-05,-7.31049512970317e-05,0.0284255450797847,0.00236569185707325
2011-09-30,0.00640248406567895,0.000749195404861111,-0.00209244641572509,0.644499849999999,-0.531325233954451,1.08400155,0,-0.004,0.00017833148855167,-0.000223293238989819,-0.00321335085416313,-0.0068824987621034
2011-10-31,-0.00150101924717929,-0.00361228140600329,-0.00231620087703849,0.252571550000001,0.621904571428573,0.981999049999999,-0.00199999999999999,0,-0.00015164037455982,1.7367555852835e-05,-0.00306950224270303,0.00199910397319963
2011-11-30,-0.00208026158737801,0.000492720355244253,-0.00854647201023262,-0.70587505,-0.152380476190476,-0.347001049999996,-0.00200000000000002,0.001,4.86240196531347e-06,0.000170936985553836,0.0246077495539652,-0.00187183414411357
2011-12-31,0.00227355624393196,0.000976701924653364,0.00312333702361178,0.626250000000001,0.541428619047618,2.53250075,-0.000999999999999987,0.00899999999999999,6.89157940686326e-05,-6.75115706092692e-05,-0.0109355829114091,0.00533434388278553
2012-01-31,-0.00312362838750732,-0.000693697622978669,0.00238126258354621,1.36255345,0.717285476190476,-1.0734995,-0.002,0.002,7.96800271243485e-05,-0.000144386940374103,0.00506925789115559,0.00418881580734792
2012-02-29,0.00239740974502951,0.00024705370389555,-0.00533834739944034,2.92458955,0.102500299999999,-0.0140012500000068,0,0,-9.69411280879102e-05,0.000370009915143847,0.00324012158545184,0.00494573855650698
2012-03-31,1.26145197709669e-05,0.000252882960731206,-0.00284113480507098,2.35008925,1.24768147272727,0.840000250000003,-0.00100000000000001,0.005,-8.94363672621402e-05,-0.000233368990702941,0.0085950766073119,-0.00641942622669728
2012-04-30,0.000140151714230655,-0.00102493096222712,0.0019877742274455,0.515821199999998,-0.156681772727271,-0.2519998,0,0.00199999999999999,0.000140869561483278,3.30488787006339e-05,-0.00853997831579406,-0.00463614807351875
2012-05-31,-0.000591434078196099,0.00313728605792818,0.00721324772220233,-1.46198245,2.18850009090909,2.46450055,0,0.00100000000000001,-6.21352638845731e-05,0.000537997031914201,-0.0111836615598447,0.000785006065255112
2012-06-30,-0.00422259883877296,0.0013732145085539,-0.00680185860590582,0.894464499999998,1.57738090909091,2.30249975,0,0.00299999999999999,3.4488245985724e-05,-0.000455450137172284,-0.0101006854950481,-0.000475257428394882
2012-07-31,0.00620578458619021,-0.00341900534695292,0.00646507000737756,0.82373235,0.856666285714283,1.1010005,0,-0.00900000000000001,-8.44423011671191e-05,0.00025490357378128,-0.00350636432348367,0.00123862216844928
2012-08-31,-0.00462678861907406,-0.00015952700868109,0.000350710985650815,1.65591065,1.28182223602484,-1.003501,-0.000999999999999987,-0.00299999999999999,9.57708713048646e-05,-0.000319793306487258,0.0078186642308361,0.00415049200492301
2012-09-30,-0.000376252583062169,0.000222250669535816,-0.00279945843075863,1.255715,0.571235741418768,1.17250075,-0.003,0.00299999999999999,1.16842859023125e-05,7.43645644601422e-06,-0.0132318626069878,-0.010545675388528
2012-10-31,0.00282645605678802,0.000607735339749886,0.00188899220027328,-2.50498265,-1.4863911679198,0.350999849999994,0,0.00600000000000002,-0.000131903603992119,-0.000126150887038235,0.0144276054146413,0.00456007186990348
2012-11-30,-0.00431636291106734,0.00112203679005261,-4.96718457629886e-05,-2.0252861,-2.22523804761905,-2.23600009999999,-0.001,0.00899999999999998,4.37490688034185e-05,6.0414644644893e-05,-0.00227733293482735,0.0024577985025786
2012-12-31,0.00377182893980206,-0.000215795702445808,0.00112344013344295,-1.3602857,-0.0309760976190461,0.898000499999995,0.002,0.023,5.00085433143235e-05,0.000226648897347321,0.0203827558790073,-0.00633373103168716
2013-01-31,0.00378150181501035,-0.00389565617613331,-0.00416966799813162,-1.47649955,0.298595097619049,-0.610500250000001,0.001,-0.057,-5.50848305285805e-05,0.000395207322051814,-0.0386061307637942,-0.0126783606882466
2013-02-28,-0.00254155070516792,-0.00114726868818765,4.96891431307489e-05,-0.869464250000004,1.22716768922305,1.950001,-0.003,-0.005,9.84838436509337e-08,-0.000634454175260575,0.0111659602776237,0.00230079122864529
2013-03-31,-0.00262881554353231,0.00149460856582437,-0.00369115719571028,-0.325625249999998,0.990237013157902,3.3199995,-0.002,0.00100000000000001,0.000147936240007035,0.000312310957890406,-0.000826445702851286,0.012852694954505
2013-04-30,0.00560305554593438,0.000127474875294728,0.00492329654694007,-0.81591055,1.38450006818181,3.25850035,0.001,0.005,-2.63514712953313e-06,-5.80501498058713e-05,0.00692899828444116,-0.00334746993463764
2013-05-31,-0.00297698458784959,0.00165739118546213,0.00263929162148185,0.826267799999998,-0.874544863636366,-0.2685016,-0.001,0.003,-8.10264248808784e-05,-0.0003114006545793,-0.0116589293923276,-0.000769255961145132
2013-06-30,-0.00188866178509135,0.000536109837561971,0.00423814487723895,-0.885892749999998,-1.52095525454545,-1.2349985,0,0.001,-6.91730782235972e-05,0.000205131262549554,0.0200223663139842,4.50463225724063e-05
2013-07-31,0.000961659762707867,-0.000508614190007535,-0.00359774847376504,0.50033895,0.196863981818176,0.293499499999996,-0.002,-0.002,1.6984766524253e-05,0.000156651037949505,-0.00257325884965576,0.00247517037576311
2013-08-31,-0.00253437687524737,-0.000383423717435286,0.00165831257540494,1.8490358,-1.12772722727272,-2.58099975,-0.000999999999999987,0.001,5.06926724802856e-05,-0.000174614086682841,-0.0105742343594736,0.00314529224679888
2013-09-30,0.00386380373887374,0.00099763807351979,-0.000336983025420401,-0.249750000000002,-0.410636004545459,-0.809001250000001,0,0.001,-2.93702134747601e-05,0.000111479544807183,0.00263659843403458,-0.0104911193903205
2013-10-31,-0.00214304184422034,-0.00137177181261366,0.000556091316867346,1.1664465,0.486564767391307,2.37900075,0,-0.00600000000000001,7.41528613458281e-06,-2.9113616288861e-06,0.00671984618326349,-0.00874293971703632
2013-11-30,0.00323593116120112,-0.0020303504333047,-0.00563872164565249,0.658303749999998,0.864934432608692,0.512500750000001,-0.003,-0.001,-0.000157813170354222,-6.55022556949082e-05,-0.00685347941625819,0.0029110036915887
2013-12-31,-0.00422961572336732,0.00201015594930238,0.00398502417422825,0.805463750000001,-0.912594935714282,-1.4895009,-0.002,0.003,0.000176285459845094,-4.6527955955538e-06,0.00734895427665122,0.00122733642309136
2014-01-31,4.65094508981662e-05,-0.0034657939195179,-0.0169968757886057,-0.815642499999999,-0.693333428571428,-0.660499850000001,-0.001,0.00699999999999999,-6.85041923771496e-05,-0.000252985737538935,-0.0272155607939747,0.000590154121415887
2014-02-28,0.00115006053790887,-0.00331067148315475,0.00349497793189213,-0.0457147500000019,-1.30172907518797,-0.894999499999997,0.001,0,4.82946908678002e-05,0.00022001384169246,0.0258254614725237,-0.0008018719611943
2014-03-31,0.000702436915761604,-0.000493905603592859,-0.0130612688082222,0.0909288500000009,0.753157837092729,0.077500349999994,0,0.00100000000000001,2.61335116893385e-05,-0.000324753929678078,-0.00820835324054975,-0.00153220559495326
2014-04-30,0.000659580016259414,0.00490549645634137,0.0107287150089508,0.747553649999997,2.10428576190476,-0.187501599999997,-0.005,0,1.30767403462447e-05,0.000687794494365845,-0.0100808538438178,-0.00200544144712633
2014-05-31,-0.00299642660414401,0.00209654271211242,0.0101176108613601,1.97419675,0.450476333333334,2.38000125,0.001,0.002,-0.000250364021340772,-0.000233515802535103,0.0211567376791345,0.00726603854049701
2014-06-30,0.00346715658768802,2.23503993323979e-05,-0.00741290254932164,1.3231784,-0.685238619047617,0.0914989500000019,-0.002,0.000999999999999987,0.000161766480506771,5.69204608859633e-05,-0.0185025557511384,-0.00234810824307813
2014-07-31,0.00263781499369083,-0.00249051738202256,0.00219970552811521,0.944410350000002,0.724113021645017,1.14100105,0.001,0,1.62796700874002e-05,-0.000440986283435042,0.00140528070191837,0.00215484983150493
2014-08-31,-0.00516189879960372,-0.00195809433642444,-0.000474983415221952,0.818125249999998,-1.1736364978355,-1.5550005,-0.001,-0.002,0.000194451700849594,0.00142452711834706,0.016436606320491,-0.00219357752193927
2014-09-30,0.00428221889744525,0.00182933896441577,0.00141516299921907,0.314250400000002,0.332857238095237,0.64399985,-0.00199999999999999,0.002,3.35112025178878e-05,0.000498695725043489,0.00327639323994766,0.00381222317631941
2014-10-31,-0.00715815109157978,-0.00133447863609888,0.00216791543394684,0.62824985,-0.58459611180124,-0.626499850000002,-0.002,-0.002,-7.46040384691478e-05,-0.000752313764039262,-0.011684479669009,-0.0125327959480864
2014-11-30,-1.7464930419717e-05,-0.00224126690324288,-0.000765482468993384,2.935625,0.74384414187643,1.78250025,0.000999999999999994,0.00100000000000001,0.000106944068994659,-0.000377464666798211,-0.0130672063880864,0.00458805242508287
2014-12-31,0.00167401764234162,0.00143461462343631,-0.00755626999199233,-0.670375250000003,-1.69165099760766,-3.5839994,-0.002,0.00299999999999999,-0.000131333606732364,3.65671441674344e-05,0.0264394314624436,0.00186973771235766
2015-01-31,0.00204093711998106,-0.00299627010039805,-0.00750460179311174,0.0172504999999994,-0.104454418181817,-0.30350035,0.00100000000000001,0.004,3.4243471845266e-05,-0.000111283339066549,0.0136920310468172,0.00349931122644948
2015-02-28,-0.00142067486216211,-0.00164019940051913,-0.00478469771988665,3.489375,0.983999994736841,2.36250099999999,-0.002,0.000999999999999987,-0.000104342529825269,-0.000173098975339802,-0.0161951555251506,-0.00752887802634966
2015-03-31,2.68137371212084e-05,0.00350974080394024,0.00766137012697177,-0.265125700000002,-1.14863630382775,-0.32100045,-0.000999999999999994,-0.00499999999999999,0.000106053214286383,0.000840777023598863,-0.000716843541482548,0.006733667380664
2015-04-30,-0.00213699451037464,0.00337878718956567,-0.00278440292942034,0.709499950000001,0.0576839805194851,0.695999700000002,0,-0.001,8.79209721465475e-05,-0.000650823509391552,0.0148977912241044,-0.00337117810727772
2015-05-31,0.00502766600963287,-3.77815820861785e-05,0.00874100320365012,0.508125250000003,0.961952378571425,0.104999499999998,0.00199999999999999,-0.001,4.14060817623698e-05,0.000280542753144099,-0.000334155158651428,0.00853204904254085
2015-06-30,-2.77017628214637e-05,-0.000242145357039016,-0.00468486508198329,-0.670125200000001,0.790818140909096,-2.3930002,-0.003,-0.000999999999999987,-0.00020368804823795,-4.28949259526652e-05,-0.010399883258621,-0.00107412948552099
2015-07-31,-0.000570582541880129,-0.00158077305521474,0.00356676825123003,-0.611749800000002,-0.222272363636364,-0.496999299999999,-0.000999999999999994,-0.00100000000000001,0.000106077763107452,4.97017150679607e-05,0.00309766957683355,-4.96176862961883e-05
2015-08-31,-0.0049219944816323,-0.000478228592366278,0.00666746921736094,-3.1787502,-0.99002177489178,-0.687000300000001,-0.00100000000000001,0,-4.08040283459625e-05,6.80889461606229e-07,-0.00961176269346209,-0.00182065319796354
2015-09-30,0.00324149264901607,0.00493067170759567,-0.00469367867148807,0.306874700000002,-1.27619038095238,-1.82799995,-0.000999999999999994,0.00100000000000001,-7.2358887536579e-05,-0.0004561416079815,-0.00391894504292539,0.00261790701151998
2015-10-31,0.00764090738027177,-0.00216352844312947,0.0020976758142347,0.561875749999999,0.832575383116883,1.13500025,0,0.000999999999999987,7.8102578230549e-05,0.000187645623812679,0.0130295684500372,-0.00155441961256958
2015-11-30,-0.00401335151666486,-0.00221898743902475,-0.00170220371981944,0.618249349999999,-0.124409104545457,-0.207001099999999,0.000999999999999994,-0.00299999999999999,-3.30912458837472e-05,-0.000274361637121287,0.0316316227503619,0.00386132300080028
2015-12-31,-0.00550725511172721,-0.00187431822490861,-0.000421422762993728,-2.44574935,0.787136104545453,0.559500849999999,-0.000999999999999994,0.000999999999999987,0.000190321076598231,0.000323927310000189,-0.00699539181165787,-0.00129559314986522
2016-01-31,0.000839411962742677,0.00129864587166165,-0.00561225801237603,-2.47812575,0.440838045454548,0.74000075,-0.002,0.003,-8.8398937896729e-05,4.21990936449613e-05,-0.00435183731186156,0.000389708138071265
2016-02-29,0.00260570150617402,-0.000331966865682841,-0.0064480960757109,-0.3546245,2.2125265,4.3864998,0.001,-0.00399999999999999,4.01459394244342e-05,0.000101026791335035,-0.00806286316725152,0.0026859414281491
2016-03-31,-0.00144010093758837,-0.00168049903432953,-0.00476995554212784,2.2915,1.79663595454545,2.3809992,0.001,0.00299999999999999,-6.65234717220995e-05,0.000252462225530662,0.000232444987896374,0.000240649938081428
2016-04-30,-0.00339197508333942,0.00582848265231863,0.0130714349705712,-0.369375000000002,0.0742204025974047,-2.080001,0.000999999999999994,-0.004,9.8162444047839e-06,-0.000254850737541869,0.00899609549074543,-0.00760216630018207
2016-05-31,0.00233915242950024,0.000713698160894352,0.00781988131210681,-2.2841252,0.313334095238091,-0.603000000000002,-0.003,-0.00199999999999999,6.8947378290907e-07,-0.000303455198798248,-0.00204160084656152,0.00693978206688428
2016-06-30,0.00331848681424018,-0.0024951152800772,-0.00494222873537997,0.129125200000001,1.76835468398269,3.62550025,0.001,-0.004,-0.000111407584283302,6.12505180656916e-05,0.000141465502968452,-0.00683308650554015
2016-07-31,-0.005424816252537,-5.07291296959964e-05,-0.00157937210287878,0.930000250000003,2.13095401363637,1.53500075,-0.001,0.002,2.13907370135269e-05,0.000558765593427034,-0.00705582102029989,0.00627319077190558
2016-08-31,0.00100253915615121,-0.000615946270964125,-0.00437773270655895,2.08887535,-0.708543171739137,-2.8744994,0.001,-0.001,0.000203721224931159,-9.42586278792623e-05,-0.00525135115889058,-0.00170679592929179
2016-09-30,-5.23339764068893e-06,0.000722352436293108,0.00210576891726455,0.7536244,-1.40600428778468,-0.878000100000001,0.001,0,-0.000183031320579611,-0.000306770533284534,0.00649243280693085,-0.0018977028872737
2016-10-31,0.00441659982512808,-0.00127890140905628,0.0118062832099903,0.8043744,-2.21428519047619,-3.3220007,-0.001,0.002,0.000138946309502016,0.000174134620691404,0.0113723349080234,-0.00401406675006377
2016-11-30,-0.00210560124654198,0.000265827937344525,0.000343546415026152,-1.03124965,-0.977142857142859,0.0719997000000063,-0.002,-0.001,-1.97303572122339e-05,-0.000461714851389568,0.0147868169785522,0.0122832759687676
2016-12-31,0.000327038231229848,0.00239054236873006,-0.0030631235414309,1.37999975,3.75904738095238,3.89500124999999,0,-0.003,4.2225937863234e-06,-1.45002914640792e-05,-0.0144811748143618,-0.00579498807474171
2017-01-31,0.00477024070021882,-0.00572461200365723,-0.0212839850038394,1.5077505,0.292428426190476,-1.36300115,0,0.003,-6.38459201236145e-05,0.000242785659412201,0.00885894037535923,-0.000389340337938138
2017-02-28,-0.00208823036672892,0.00157910408908532,0.00226697050388119,3.6185,-0.116789107894739,-1.62700035,-0.001,0.003,-6.38710457192184e-05,2.66900011816548e-05,0.0207628691661711,0.00943810395805239
2017-03-31,0.00354517019389347,0.000271779219637454,0.00167510209369764,1.1968755,0.550136983981695,-0.172499999999999,-0.00199999999999999,0,0.000198143396977887,1.00600542207382e-05,-0.00900049054239971,-0.00258226401520462
2017-04-30,-0.00344762781172842,0.00100892165542654,0.00586825309139777,0.429999250000002,-1.52592698398169,-1.9324995,0.000999999999999994,0.000999999999999987,8.06757300358691e-05,0.000317998011290154,-0.00196960863275142,0.00580502807101169
2017-05-31,0.000913215790977483,0.00607487182419104,0.00421314655004479,2.71462565,-2.09569338755981,-1.66800055,-0.000999999999999994,0.005,-8.74754838382937e-06,0.000457006356018932,0.00473160384461158,-0.00493640005128337
2017-06-30,0.00116607250376875,0.00227203272672006,0.00449142324747437,-2.01212515,0.12499981818182,-0.0919989499999971,-0.00100000000000001,-0.00199999999999999,-5.24013810338929e-06,-0.000205516621524141,-0.0337628575338431,0.00323345866376085
2017-07-31,-0.00312990964636991,-0.00563084766160896,-0.00673594002701733,1.12212415,-1.34822727272727,-0.226000250000006,0,0.000999999999999987,-8.68209987275261e-05,3.4350075271387e-05,0.0166304086280986,-0.00630172189272965
2017-08-31,0.00011940986819621,-0.000184043325698699,0.00289191930571764,2.4616256,0.927890956521736,2.4634995,0.00100000000000001,0.001,0.000134724720911668,0.000236785982745007,0.0124286433764484,0.0087843087416028
2017-09-30,0.00236293304536607,0.000128147375084119,-0.00373908072818513,-0.898124750000001,-0.557891356521736,0.252502,-0.002,-0.003,-0.000157131591130203,-9.81227786769397e-05,0.00786435155945364,0.000914574362884224
2017-10-31,-0.000902417003614667,-0.00278900082553826,-0.00118780550095543,1.17200035,-1.11222673636364,0.1579981,-0.00100000000000001,0.00100000000000001,0.000116350428780574,-4.1240172349381e-05,-0.00263371740114127,-0.001173470898087
2017-11-30,-0.000895064170530615,-0.000661009736428714,-0.00514573294525394,2.97299914999999,-2.10393976839826,-1.35800035,0.00100000000000001,-0.004,-5.88543887343781e-05,-0.000292047699812387,0.0218248108886746,-0.00549034391013536
2017-12-31,-0.00241855274171577,-0.00171486265419594,0.00255252078476248,-0.203750499999998,3.5786669547619,5.33,-0.00100000000000001,-0.004,5.3849132899514e-05,-0.000166358248246807,-0.0335931165083105,0.000658211422264687
2018-01-31,0.00734222093857709,-0.00168917332496176,-0.00369296828703924,0.154250750000003,-0.457238050000001,0.320001149999996,-0.000999999999999994,0.00899999999999999,6.46196969658203e-05,0.000189495743809227,0.0291764049685385,-0.000317200442061072
2018-02-28,-0.00528926852922526,0.00249408826814203,0.000508423480079123,-0.593624750000004,-0.580551578947365,-3.64499989999999,0.000999999999999994,0.003,-1.67506871799994e-05,-0.000140067867238948,-0.0202315460594926,-0.00697482003781552
2018-03-31,-0.00187206752646594,0.00173973080572772,-0.00483972599134191,0.635625000000005,-0.509924516290731,-1.2250005,-0.000999999999999994,0,-0.000147091442496653,0.000117613063571356,0.00543106741824617,0.00900434381717174
2018-04-30,0.00281088774239459,-3.44601602962138e-05,0.00497907747807352,-0.420999850000001,-1.34857195238095,0.640000199999996,0,-0.001,-9.41909149347712e-05,-0.000105306667674415,0.0042689419326688,-0.0025735978047649
2018-05-31,-0.00223934943561112,0.0036895311495183,0.00680956928758258,4.35849935,-2.76525931601731,-0.387499699999999,-0.002,0,0.000187336218378724,0.000223492650098864,0.0115971246089114,0.00666502495242327
2018-06-30,0.00338328322203195,-0.0017451474655223,-0.0040593038423698,-0.196875250000005,0.378117030303031,1.1549995,0.002,0.002,-7.1676471633555e-05,0.000976233468385638,-0.0202826678586128,-0.00167835262157351
2018-07-31,-0.00405900432739066,0.000434978071403094,0.00501120932860821,1.5748757,-0.831428952380953,2.2304994,-0.002,0,-7.07239490827655e-06,-0.000417176357563564,0.020136552170491,0.00549408437195581
2018-08-31,0.00467591673568852,-0.00193954213345611,-0.00225852241396085,5.82075030000001,0.715031590062111,2.5445006,0,-0.001,-4.33575885578192e-05,-4.78155141954446e-05,0.0134324433727638,-0.00291073586762036
2018-09-30,0.00405797062550856,-0.000513816971005165,-0.00048823979529089,1.22749999999999,0.689930221967963,-0.0125010000000003,-0.000999999999999994,0.001,3.03312662459554e-05,-2.76055074674084e-05,0.00325852622496781,0.00284155633831518
2018-10-31,-0.00505734618411044,-0.00153131164524083,-0.00177909342481275,-1.0592511,-0.869496091533179,1.052001,0.000999999999999994,-0.003,2.9967709524943e-05,-0.00012330528694731,0.00997366192217541,0.00254135799859845
2018-11-30,0.00328423712989575,0.0022299874188309,-0.00192035753658093,-7.6701249,-1.83975100621118,4.260499,0,-0.00199999999999999,-8.23716176845597e-05,-0.00065952761830881,-0.00347785551738555,-0.00326067362311866
2018-12-31,0.00094031968631544,-0.00100786275264074,0.00803732607683283,-7.3448751,-0.969699533834586,-3.1404988,0.001,0.017,2.04875462187979e-05,0.000342458143670092,0.0227083103951586,0.0106294321072123
2019-01-31,-0.0102261069338536,0.000105371310048723,-0.0153870948589958,0.127375600000001,0.998746867167917,0.253000049999997,0.001,-0.00599999999999999,-3.40314210015332e-05,-0.000367080064664795,-0.0346269293194481,0.00158643607865111
2019-02-28,0.0026852572545722,-0.000276528814496017,0.00525616503687543,3.46125025,-0.18716823558897,-0.767500749999996,-0.002,0.000999999999999987,-8.59985071610732e-05,0.000228495051362857,0.0205219910615043,-0.00850485695016839
2019-03-31,0.00312554650034244,-0.0011728405838533,0.00173332613046601,3.20374975,0.313834759398496,2.70499975,0,-0.00599999999999999,0.000176359199032123,0.000343589319035201,0.00280183234622988,-0.00191281085909029
2019-04-30,-0.00447508512597881,0.000818629615844169,-0.000740932042502029,4.537125,1.12904766666667,-0.514497850000005,-0.000999999999999994,-0.005,-6.62217333697972e-05,-0.000259736397339273,-0.00600061454337186,0.00452845470261931
2019-05-31,0.00198419160174319,0.00168527622754314,0.00474649645979225,-4.52525,-0.43989167965368,-0.770501899999999,0,-0.002,-8.49828492001815e-05,-0.000261082352917106,0.0102132000564333,0.00688172468077997
2019-06-30,-0.00173999864289799,0.00305428684901509,0.000154768471747613,2.46062474999999,1.01177262727273,0.437501000000005,-0.001,-0.002,0.000136674386429281,0.000199527234979182,0.00915885207106648,0.00390920332590122
2019-07-31,-0.000605914860710311,-0.00285744390765817,-0.003502100869131,2.36962545000001,1.27459119090909,-0.6530001,0,-0.000999999999999987,-7.4375370594495e-05,0.000149993834688514,0.0101820920998429,-0.000873680957894918
2019-08-31,0.00247673286383913,-0.00234065817054778,-0.00136339207279773,0.0853752999999955,1.07909086363636,-0.324500650000004,0.001,0.00299999999999999,-0.000113272255945754,0.000144554002936819,-0.0153549277966202,-0.00255402568058732
2019-09-30,0.00560075587593474,0.00227586327779869,0.00162599434995436,3.5991243,2.54381849545454,3.27450065,-0.002,0,0.000200681058901166,9.97627399018167e-05,0.0119508495343974,-0.00397589315099323
2019-10-31,-0.00672054448767787,-2.09288040907835e-05,0.00812964695481533,6.16025145,0.495608680434785,0.527998850000003,0.001,-0.000999999999999987,2.94870753082281e-05,-0.000296282737348032,0.00156314612384523,0.000358683932359549
2019-11-30,0.00251658395363301,-0.00118532208753903,4.10494043670551e-05,4.99437525,0.860890619565218,-0.717499750000002,0,0.00299999999999999,-0.00014538309324428,-0.000507665989754028,0.00161693530509166,0.00470652574170327
